Date,Open,High,Low,Close,Volume
2023-03-08,12324.6,12449.24,12263.51,12391.22,195418695
2023-03-09,12440.97,12498.37,12432.91,12463.0,344015666
2023-03-10,12428.61,12440.47,12373.74,12379.81,238127537
2023-03-13,12344.88,12356.11,12120.66,12156.97,196890660
2023-03-14,12180.58,12289.41,12022.55,12226.72,325327105
2023-03-15,12244.64,12382.82,12206.49,12269.97,284560351
2023-03-16,12277.92,12315.83,12147.29,12195.43,257948090
2023-03-17,12224.56,12385.76,12129.83,12321.11,343676702
2023-03-20,12224.98,12545.58,12184.2,12470.01,274650330
2023-03-21,12478.12,12529.93,12333.99,12448.87,299791242
2023-03-22,12544.82,12597.84,12413.28,12471.55,272003291
2023-03-23,12456.94,12560.08,12332.28,12344.67,282011676
2023-03-24,12305.25,12373.02,12301.97,12372.78,267454041
2023-03-27,12334.73,12478.81,12200.27,12401.55,247999055
2023-03-28,12344.39,12574.09,12249.77,12504.26,297065027
2023-03-29,12545.14,12611.58,12408.84,12483.47,215618044
2023-03-30,12504.16,12734.79,12468.45,12590.62,322431748
2023-03-31,12575.88,12776.31,12528.45,12729.55,342965589
2023-04-03,12767.52,12923.89,12709.65,12909.54,314957135
2023-04-04,12949.84,12969.36,12679.23,12730.01,291734879
2023-04-05,12753.4,13005.57,12702.87,12922.21,247797263
2023-04-06,12966.15,13029.39,12838.8,12906.36,178172854
2023-04-07,12941.92,12994.8,12837.53,12954.88,331530057
2023-04-10,12973.3,13212.66,12957.14,13144.08,196120405
2023-04-11,13150.66,13321.04,13104.52,13224.68,183168362
2023-04-12,13254.7,13373.23,13152.44,13328.51,265192802
2023-04-13,13288.06,13496.35,13181.75,13484.33,254998736
2023-04-14,13498.56,13549.37,13333.13,13443.92,311877345
2023-04-17,13538.67,13598.81,13452.36,13555.62,285237070
2023-04-18,13637.74,13640.66,13497.73,13584.33,252265634
2023-04-19,13496.14,13744.86,13379.68,13678.94,233556316
2023-04-20,13747.85,13921.46,13718.68,13791.29,309580803
2023-04-21,13794.24,13995.52,13751.74,13850.67,189915925
2023-04-24,13786.05,14102.53,13755.87,13982.09,201531962
2023-04-25,13983.38,14157.14,13902.3,14130.84,247346648
2023-04-26,14078.11,14455.77,13960.34,14358.23,238310514
2023-04-27,14389.89,14465.32,14049.08,14197.08,340137497
2023-04-28,14239.62,14329.59,14127.53,14224.06,185756957
2023-05-01,14228.88,14237.97,14215.8,14229.43,185116720
2023-05-02,14168.5,14189.71,13997.53,14040.5,226751774
2023-05-03,13971.2,14077.35,13896.75,13932.81,304972062
2023-05-04,13938.72,14005.45,13854.48,13914.54,336078853
2023-05-05,13895.95,14098.87,13810.87,14072.19,312959776
2023-05-08,14021.93,14248.56,13894.09,14231.31,245788498
2023-05-09,14246.99,14351.44,14001.28,14109.0,301892269
2023-05-10,14107.17,14197.84,14001.78,14149.08,191243424
2023-05-11,14083.99,14213.55,14012.08,14159.24,179880964
2023-05-12,14181.14,14197.38,14028.98,14103.46,302139118
2023-05-15,14130.67,14395.75,14020.42,14325.82,284723168
2023-05-16,14314.89,14466.8,14255.95,14384.19,227143194
2023-05-17,14378.98,14403.59,14198.72,14347.9,348075013
2023-05-18,14236.41,14374.74,14201.61,14339.58,279221060
2023-05-19,14311.91,14411.39,14160.89,14246.81,292675915
2023-05-22,14231.48,14251.99,14004.85,14075.79,276914583
2023-05-23,14099.35,14234.36,13973.5,14199.55,319976585
2023-05-24,14217.26,14405.44,14108.26,14326.22,253078715
2023-05-25,14278.5,14388.02,14226.02,14253.3,244086933
2023-05-26,14247.54,14368.37,14162.64,14192.95,337931231
2023-05-29,14040.48,14349.53,13958.44,14270.61,197246696
2023-05-30,14263.35,14312.68,14180.24,14227.38,195660177
2023-05-31,14242.37,14358.74,13945.75,14013.6,239633110
2023-06-01,14086.19,14138.24,13695.23,13746.39,275058832
2023-06-02,13777.1,13873.69,13758.24,13798.71,228070514
2023-06-05,13701.4,14156.32,13595.66,14079.32,467027866
2023-06-06,14172.29,14238.99,14084.24,14223.05,260538889
2023-06-07,14260.92,14560.47,14157.66,14460.24,275285341
2023-06-08,14346.49,14419.95,14264.98,14385.23,301005861
2023-06-09,14308.47,14335.1,14243.71,14267.49,253737643
2023-06-12,14158.8,14381.37,14122.37,14282.92,291287904
2023-06-13,14247.85,14585.88,14218.34,14496.37,342663911
2023-06-14,14569.3,14636.54,14549.7,14609.07,298761509
2023-06-15,14515.33,14553.73,14372.42,14429.88,196661781
2023-06-16,14394.74,14456.01,14267.33,14297.5,184253017
2023-06-19,14263.99,14323.23,14191.14,14209.91,196049555
2023-06-20,14242.85,14330.85,14096.77,14270.02,217925171
2023-06-21,14237.17,14331.21,14235.59,14316.45,281199593
2023-06-22,14302.28,14492.91,14224.15,14413.25,251478048
2023-06-23,14314.94,14529.46,14256.57,14413.74,195062809
2023-06-26,14442.13,14609.25,14348.85,14521.19,190684998
2023-06-27,14500.44,14731.86,14397.92,14616.75,231925871
2023-06-28,14636.76,14863.91,14592.84,14787.36,247243992
2023-06-29,14761.55,14990.88,14676.53,14877.81,210447905
2023-06-30,14878.86,14893.94,14840.76,14840.88,242383518
2023-07-03,14856.62,14955.51,14826.77,14870.72,259730014
2023-07-04,14834.44,15012.17,14733.09,14919.64,343608070
2023-07-05,14899.29,14943.75,14873.63,14874.31,228307247
2023-07-06,14853.56,14937.95,14766.16,14820.55,344384514
2023-07-07,14700.06,14943.92,14615.17,14777.98,249156679
2023-07-10,14833.03,14880.83,14525.07,14647.43,320140062
2023-07-11,14609.17,14859.06,14433.33,14671.52,259382595
2023-07-12,14579.82,14720.64,14536.28,14695.81,285636214
2023-07-13,14635.38,14845.63,14491.55,14798.69,273539276
2023-07-14,14780.12,14996.82,14688.19,14879.89,272383839
2023-07-17,14868.24,15073.25,14856.36,14951.6,230703189
2023-07-18,14928.93,14965.84,14701.93,14770.5,254225664
2023-07-19,14774.81,15207.68,14726.99,15004.19,279914891
2023-07-20,15095.82,15228.87,15021.85,15146.19,258392566
2023-07-21,15219.93,15256.28,15155.56,15162.35,298077443
2023-07-24,15168.25,15347.41,15076.15,15327.75,188566545
2023-07-25,15441.39,15533.83,15123.26,15166.96,236774078
2023-07-26,15210.67,15213.55,14963.61,15021.06,309394022
2023-07-27,15018.5,15177.97,14990.6,15108.01,252801089
2023-07-28,15110.16,15287.58,15054.14,15202.6,237618678
2023-07-31,15273.4,15625.22,15220.11,15513.28,531990280
2023-08-01,15454.39,15815.05,15395.37,15734.63,298719401
2023-08-02,15745.2,16152.17,15644.11,16041.22,327235340
2023-08-03,15973.27,16029.48,15925.06,15938.22,273998733
2023-08-04,15904.31,15927.72,15793.59,15895.98,186383631
2023-08-07,15890.98,16088.35,15803.22,15946.59,311894224
2023-08-08,15980.9,16280.95,15825.95,16132.24,268264765
2023-08-09,16130.72,16285.73,16102.02,16142.96,287169100
2023-08-10,16162.7,16332.56,16033.29,16256.85,349143633
2023-08-11,16242.08,16395.84,16186.68,16222.71,307828800
2023-08-14,16257.19,16330.13,16184.73,16271.99,253550761
2023-08-15,16314.79,16519.38,16176.68,16436.15,179440089
2023-08-16,16421.82,16600.86,16356.42,16546.79,218747228
2023-08-17,16576.02,16712.84,16508.84,16592.98,258994123
2023-08-18,16624.71,16645.33,16516.97,16568.37,218821657
2023-08-21,16606.47,16711.87,16425.86,16499.41,233377979
2023-08-22,16542.71,16593.02,16448.77,16561.25,308717249
2023-08-23,16499.78,16535.9,16293.4,16390.3,180835143
2023-08-24,16341.05,16609.62,16235.21,16439.2,335845262
2023-08-25,16387.17,16589.24,16317.52,16491.82,293573780
2023-08-28,16440.45,16546.47,16374.37,16479.11,306593587
2023-08-29,16488.56,16695.77,16409.72,16546.26,242186004
2023-08-30,16584.41,16599.8,16503.64,16553.28,339077349
2023-08-31,16568.24,16597.43,16423.4,16490.59,192970689
2023-09-01,16470.2,16669.28,16379.21,16596.78,275312123
2023-09-04,16563.57,16617.23,16519.99,16532.61,252809254
2023-09-05,16537.69,16838.99,16414.23,16666.45,251273422
2023-09-06,16774.61,16837.24,16693.06,16737.56,310711741
2023-09-07,16772.13,17157.74,16713.96,17037.45,176414322
2023-09-08,16949.58,17222.64,16806.33,17176.86,321155612
2023-09-11,17222.27,17305.67,17124.32,17261.43,333987538
2023-09-12,17275.3,17417.24,17228.05,17376.85,346836569
2023-09-13,17326.36,17385.22,17170.58,17201.35,282818049
2023-09-14,17165.64,17265.76,17046.59,17047.9,182383626
2023-09-15,17049.02,17236.16,16957.01,17146.09,284186003
2023-09-18,17153.79,17445.38,17022.95,17274.8,304514242
2023-09-19,17287.01,17405.06,17124.38,17259.74,187902952
2023-09-20,17293.29,17384.47,17196.78,17274.56,277495118
2023-09-21,17276.58,17462.85,17155.58,17391.45,205475656
2023-09-22,17474.75,17506.97,17380.44,17432.03,206244750
2023-09-25,17564.96,17714.73,17467.68,17612.97,293554166
2023-09-26,17523.17,17768.77,17340.06,17616.57,228387666
2023-09-27,17624.5,18048.65,17602.92,17861.95,345992823
2023-09-28,18009.54,18095.83,17471.34,17573.2,200275643
2023-09-29,17684.39,17729.16,17449.06,17555.23,240494677
2023-10-02,17398.88,17713.99,17309.77,17710.88,282804901
2023-10-03,17743.63,17925.51,17643.06,17775.37,184320320
2023-10-04,17816.19,17831.11,17491.11,17662.34,330021000
2023-10-05,17669.72,17777.3,17352.49,17363.73,186352782
2023-10-06,17248.03,17507.29,17199.11,17424.89,262252860
2023-10-09,17365.0,17461.71,17275.09,17305.48,300238727
2023-10-10,17250.79,17576.95,17242.14,17488.16,277196958
2023-10-11,17536.11,17799.89,17416.77,17702.85,244282495
2023-10-12,17651.71,18203.23,17627.76,18006.93,240468787
2023-10-13,17970.17,18050.51,17725.57,17865.1,236525616
2023-10-16,17796.02,18021.99,17747.32,17962.53,256821423
2023-10-17,17853.39,18006.5,17785.57,17864.76,206424002
2023-10-18,17875.22,18182.37,17799.33,18014.88,322455593
2023-10-19,17911.7,18160.34,17793.62,18076.21,192221594
2023-10-20,18094.42,18189.59,17645.6,17745.15,232617226
2023-10-23,17702.7,18036.94,17630.83,17854.54,298487461
2023-10-24,18110.84,18197.22,17666.19,17756.28,334666942
2023-10-25,17816.11,17906.1,17394.51,17522.46,245666949
2023-10-26,17445.86,17570.55,17251.31,17304.95,264713220
2023-10-27,17307.7,17364.39,17130.88,17187.23,306098988
2023-10-30,17105.5,17370.54,16999.57,17274.19,301439311
2023-10-31,17155.34,17262.4,16984.51,17057.05,309772936
2023-11-01,17042.02,17223.32,17018.8,17170.93,240572529
2023-11-02,17139.11,17329.24,17046.07,17255.66,316820242
2023-11-03,17287.44,17333.06,17257.92,17275.39,245589525
2023-11-06,17290.76,17436.97,17208.9,17413.73,312437616
2023-11-07,17449.25,17544.09,17317.03,17470.97,285221878
2023-11-08,17394.68,17505.04,17209.04,17460.95,210735808
2023-11-09,17394.18,17520.53,17087.55,17182.8,274665127
2023-11-10,17043.67,17402.64,16936.97,17283.23,271758685
2023-11-13,17386.76,17489.48,17305.77,17359.18,187160931
2023-11-14,17414.39,17491.58,17308.71,17403.88,187246400
2023-11-15,17482.63,17769.28,17344.81,17658.37,246900716
2023-11-16,17677.24,18067.93,17647.3,17956.38,187033523
2023-11-17,18094.61,18154.32,17834.09,17948.86,250635118
2023-11-20,17928.44,18091.35,17916.81,18060.58,277811091
2023-11-21,17950.81,18038.92,17787.65,17875.99,199971097
2023-11-22,17942.42,18053.34,17822.02,17934.95,334302944
2023-11-23,17992.76,18040.97,17790.4,17801.89,225384562
2023-11-24,17859.53,17908.26,17670.44,17733.34,227053527
2023-11-27,17635.32,17660.53,17453.5,17559.38,332493808
2023-11-28,17551.21,17748.1,17433.95,17718.0,274507671
2023-11-29,17583.79,17891.98,17488.22,17723.78,222910848
2023-11-30,17682.94,18144.52,17519.88,18086.58,702843286
2023-12-01,18103.82,18255.64,17861.58,18020.19,349180366
2023-12-04,18050.33,18174.72,17954.97,18072.53,253913797
2023-12-05,18071.04,18225.17,17930.23,17999.76,296534999
2023-12-06,17999.65,18118.54,17911.95,18081.28,244418007
2023-12-07,18116.9,18207.91,17716.6,17847.18,306018304
2023-12-08,17820.47,17948.62,17769.25,17857.41,341253224
2023-12-11,17941.62,18108.01,17803.68,17911.12,178161572
2023-12-12,17959.39,18075.5,17885.56,17922.9,188577427
2023-12-13,17932.1,17992.83,17813.23,17983.77,212917675
2023-12-14,18089.11,18306.67,17980.33,18198.11,321387699
2023-12-15,18237.38,18544.32,18169.58,18525.38,243358218
2023-12-18,18516.66,18624.95,18108.08,18293.94,309244991
2023-12-19,18357.87,18481.37,18264.06,18412.46,248794477
2023-12-20,18479.09,18682.47,18356.64,18592.91,213599374
2023-12-21,18691.01,18950.01,18579.72,18923.72,204233269
2023-12-22,18892.54,19050.7,18831.85,18942.28,208170818
2023-12-25,18967.47,19415.4,18844.05,19249.61,212411497
2023-12-26,19220.1,19460.65,19164.73,19335.88,243107665
2023-12-27,19308.25,19643.15,19176.78,19539.9,239571493
2023-12-28,19589.95,19703.96,19366.24,19438.35,347042936
2023-12-29,19515.68,19927.8,19301.24,19784.96,205005344
2024-01-01,19888.54,19988.08,19697.42,19909.11,293632591
2024-01-02,20029.78,20113.94,19967.41,20025.47,329694230
2024-01-03,19960.67,20597.63,19913.64,20386.96,281493331
2024-01-04,20318.07,20610.36,20243.81,20538.47,277806995
2024-01-05,20598.09,20697.69,20569.75,20574.69,229048510
2024-01-08,20564.19,20564.87,20376.5,20463.06,240541634
2024-01-09,20449.51,20708.53,20341.8,20571.78,336596599
2024-01-10,20409.6,20777.08,20309.55,20760.21,223672127
2024-01-11,20673.19,20749.27,20606.93,20728.14,288408124
2024-01-12,20723.79,20912.35,20587.8,20795.11,217393572
2024-01-15,20619.46,20866.04,20539.48,20795.28,295286221
